year,subject,topic,exam,exercise,exercise_type
2014,química,solubilidad,Junio,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2014,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,influencia del pH
2014,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,influencia del pH
2014,química,solubilidad,Septiembre,Ejercicio 3 Opción A,cuestiones teóricas
2014,química,solubilidad,Junio,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2014,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,influencia del pH
2014,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,influencia del pH
2014,química,solubilidad,Septiembre,Ejercicio 3 Opción A,cuestiones teóricas
2013,química,solubilidad,Junio,Ejercicio 3 Opción A,cuestiones teóricas
2013,química,solubilidad,Reserva 1,Ejercicio 3 Opcion A,cuestiones teóricas
2013,química,solubilidad,Reserva 2,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2013,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,cálculo de la solubilidad o el producto de solubilidad
2013,química,solubilidad,Junio,Ejercicio 3 Opción A,cuestiones teóricas
2013,química,solubilidad,Reserva 1,Ejercicio 3 Opcion A,cuestiones teóricas
2013,química,solubilidad,Reserva 2,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2013,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,cálculo de la solubilidad o el producto de solubilidad
2012,química,solubilidad,Junio,Ejercicio 3 Opción A,cuestiones teóricas
2012,química,solubilidad,Reserva 3,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2012,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,formación de precipitado
2012,química,solubilidad,Septiembre,Ejercicio 3 Opcion A,cuestiones teóricas
2012,química,solubilidad,Junio,Ejercicio 3 Opción A,cuestiones teóricas
2012,química,solubilidad,Reserva 3,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2012,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,formación de precipitado
2012,química,solubilidad,Septiembre,Ejercicio 3 Opcion A,cuestiones teóricas
2011,química,solubilidad,Reserva 1,Ejercicio 3 Opción A,efecto del ion común teórico
2011,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,efecto del ion común teórico
2011,química,solubilidad,Reserva 4,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2011,química,solubilidad,Septiembre,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2011,química,solubilidad,Reserva 1,Ejercicio 3 Opción A,efecto del ion común teórico
2011,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,efecto del ion común teórico
2011,química,solubilidad,Reserva 4,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2011,química,solubilidad,Septiembre,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2010,química,solubilidad,Junio,Ejercicio 3 Opción A,cuestiones teóricas
2010,química,solubilidad,Reserva 2,Ejercicio 3 Opcion A,efecto del ion común teórico
2010,química,solubilidad,Reserva 3,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2010,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,influencia del pH
2010,química,solubilidad,Junio,Ejercicio 3 Opción A,cuestiones teóricas
2010,química,solubilidad,Reserva 2,Ejercicio 3 Opcion A,efecto del ion común teórico
2010,química,solubilidad,Reserva 3,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2010,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,influencia del pH
2015,química,termoquimica,Junio,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2015,química,termoquimica,Reserva 1,Ejercicio 3 Opción B,verdadero o falso
2015,química,termoquimica,Reserva 2,Ejercicio 6 Opción A,cálculo de la entalpía (ley de Hess)
2015,química,termoquimica,Reserva 3,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2015,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (energía de enlace)
2015,química,termoquimica,Septiembre,Ejercicio 5 Opción A,Qv y Qp
2015,química,termoquimica,Junio,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2015,química,termoquimica,Reserva 1,Ejercicio 3 Opción B,verdadero o falso
2015,química,termoquimica,Reserva 2,Ejercicio 6 Opción A,cálculo de la entalpía (ley de Hess)
2015,química,termoquimica,Reserva 3,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2015,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (energía de enlace)
2014,química,termoquimica,Junio,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2014,química,termoquimica,Reserva 1,Ejercicio 5 Opción B,Qv y Qp
2014,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,Qv y Qp
2014,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2014,química,termoquimica,Reserva 3,Ejercicio 3 Opción B,estudio de espontaneidad
2014,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (energía de enlace)
2014,química,termoquimica,Septiembre,Ejercicio 6 Opción A,cálculo de la entalpía (ley de Hess)
2014,química,termoquimica,Junio,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2014,química,termoquimica,Reserva 1,Ejercicio 5 Opción B,Qv y Qp
2014,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,Qv y Qp
2014,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2014,química,termoquimica,Reserva 3,Ejercicio 3 Opción B,estudio de espontaneidad
2014,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (energía de enlace)
2014,química,termoquimica,Septiembre,Ejercicio 6 Opción A,cálculo de la entalpía (ley de Hess)
2013,química,termoquimica,Junio,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2013,química,termoquimica,Reserva 1,Ejercicio 4 Opción A,energía interna
2013,química,termoquimica,Reserva 2,Ejercicio 5 Opción A,reacción de combustión
2013,química,termoquimica,Reserva 3,Ejercicio 5 Opción B,Qv y Qp
2013,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2013,química,termoquimica,Septiembre,Ejercicio 3 Opción B,Qv y Qp
2013,química,termoquimica,Junio,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2013,química,termoquimica,Reserva 1,Ejercicio 4 Opción A,energía interna
2013,química,termoquimica,Reserva 2,Ejercicio 5 Opción A,reacción de combustión
2013,química,termoquimica,Reserva 3,Ejercicio 5 Opción B,Qv y Qp
2013,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2013,química,termoquimica,Septiembre,Ejercicio 3 Opción B,Qv y Qp
2012,química,termoquimica,Junio,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2012,química,termoquimica,Junio,Ejercicio 6 Opción B,cálculo de energía libre de Gibbs
2012,química,termoquimica,Reserva 1,Ejercicio 3 Opción B,verdadero o falso
2012,química,termoquimica,Reserva 2,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2012,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2012,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2012,química,termoquimica,Septiembre,Ejercicio 6 Opción A,energía interna
2012,química,termoquimica,Septiembre,Ejercicio 3 Opción B,diagramas entálpicos
2012,química,termoquimica,Junio,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2012,química,termoquimica,Junio,Ejercicio 6 Opción B,cálculo de energía libre de Gibbs
2012,química,termoquimica,Reserva 1,Ejercicio 3 Opción B,verdadero o falso
2012,química,termoquimica,Reserva 2,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2012,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2012,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2012,química,termoquimica,Septiembre,Ejercicio 6 Opción A,energía interna
2012,química,termoquimica,Septiembre,Ejercicio 3 Opción B,diagramas entálpicos
2011,química,termoquimica,Junio,Ejercicio 5 Opción B,Qv y Qp
2011,química,termoquimica,Reserva 1,Ejercicio 6 Opción A,estudio de espontaneidad
2011,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2011,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,estudio de espontaneidad
2011,química,termoquimica,Reserva 3,Ejercicio 3 Opción B,verdadero o falso
2011,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2011,química,termoquimica,Septiembre,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2011,química,termoquimica,Junio,Ejercicio 5 Opción B,Qv y Qp
2011,química,termoquimica,Reserva 1,Ejercicio 6 Opción A,estudio de espontaneidad
2011,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2011,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,estudio de espontaneidad
2011,química,termoquimica,Reserva 3,Ejercicio 3 Opción B,verdadero o falso
2011,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2011,química,termoquimica,Septiembre,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2010,química,termoquimica,Junio,Ejercicio 4 Opción A,verdadero o falso
2010,química,termoquimica,Junio,Ejercicio 6 Opción B,cálculo de energía libre de Gibbs
2010,química,termoquimica,Reserva 1,Ejercicio 3 Opción B,estudio de espontaneidad
2010,química,termoquimica,Reserva 2,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2010,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,Qv y Qp
2010,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2010,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (energía de enlace)
2010,química,termoquimica,Junio,Ejercicio 4 Opción A,verdadero o falso
2010,química,termoquimica,Junio,Ejercicio 6 Opción B,cálculo de energía libre de Gibbs
2010,química,termoquimica,Reserva 1,Ejercicio 3 Opción B,estudio de espontaneidad
2010,química,termoquimica,Reserva 2,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2010,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,Qv y Qp
2010,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2010,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (energía de enlace)
2009,química,termoquimica,Junio,Ejercicio 6 Opción A,reacción de combustión
2009,química,termoquimica,Reserva 1,Ejercicio 5 Opción B,reacción de combustión
2009,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,estudio de espontaneidad
2009,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,reacción de combustión
2009,química,termoquimica,Reserva 3,Ejercicio 3 Opción B,Qv y Qp
2009,química,termoquimica,Reserva 4,Ejercicio 5 Opcion A,cálculo de la entalpía (ley de Hess)
2009,química,termoquimica,Septiembre,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2009,química,termoquimica,Junio,Ejercicio 6 Opción A,reacción de combustión
2009,química,termoquimica,Reserva 1,Ejercicio 5 Opción B,reacción de combustión
2009,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,estudio de espontaneidad
2009,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,reacción de combustión
2009,química,termoquimica,Reserva 3,Ejercicio 3 Opción B,Qv y Qp
2009,química,termoquimica,Reserva 4,Ejercicio 5 Opcion A,cálculo de la entalpía (ley de Hess)
2009,química,termoquimica,Septiembre,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2008,química,termoquimica,Junio,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2008,química,termoquimica,Reserva 1,Ejercicio 3 Opcion B,verdadero o falso
2008,química,termoquimica,Reserva 2,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2008,química,termoquimica,Reserva 3,Ejercicio 4 Opción A,verdadero o falso
2008,química,termoquimica,Reserva 3,Ejercicio 6 Opción B,estudio de espontaneidad
2008,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2008,química,termoquimica,Septiembre,Ejercicio 6 Opción A,cálculo de la entalpía (energía de enlace)
2008,química,termoquimica,Junio,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2008,química,termoquimica,Reserva 1,Ejercicio 3 Opcion B,verdadero o falso
2008,química,termoquimica,Reserva 2,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2008,química,termoquimica,Reserva 3,Ejercicio 4 Opción A,verdadero o falso
2008,química,termoquimica,Reserva 3,Ejercicio 6 Opción B,estudio de espontaneidad
2008,química,termoquimica,Reserva 4,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2008,química,termoquimica,Septiembre,Ejercicio 6 Opción A,cálculo de la entalpía (energía de enlace)
2007,química,termoquimica,Junio,Ejercicio 6 Opción A,cálculo de la entalpía (ley de Hess)
2007,química,termoquimica,Reserva 1,Ejercicio 5 Opción A,cálculo de la entalpía (energía de enlace)
2007,química,termoquimica,Reserva 2,Ejercicio 3 Opción B,verdadero o falso
2007,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2007,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,estudio de espontaneidad
2007,química,termoquimica,Septiembre,Ejercicio 4 Opción A,verdadero o falso
2007,química,termoquimica,Septiembre,Ejercicio 6 Opción B,reacción de combustión
2007,química,termoquimica,Junio,Ejercicio 6 Opción A,cálculo de la entalpía (ley de Hess)
2007,química,termoquimica,Reserva 1,Ejercicio 5 Opción A,cálculo de la entalpía (energía de enlace)
2007,química,termoquimica,Reserva 2,Ejercicio 3 Opción B,verdadero o falso
2007,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2007,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,estudio de espontaneidad
2007,química,termoquimica,Septiembre,Ejercicio 4 Opción A,verdadero o falso
2007,química,termoquimica,Septiembre,Ejercicio 6 Opción B,reacción de combustión
2006,química,termoquimica,Junio,Ejercicio 3 Opción B,verdadero o falso
2006,química,termoquimica,Reserva 1,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2006,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,estudio de espontaneidad
2006,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (energía de enlace)
2006,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2006,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2006,química,termoquimica,Septiembre,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2006,química,termoquimica,Junio,Ejercicio 3 Opción B,verdadero o falso
2006,química,termoquimica,Reserva 1,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2006,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,estudio de espontaneidad
2006,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (energía de enlace)
2006,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2006,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2006,química,termoquimica,Septiembre,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2005,química,termoquimica,Junio,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2005,química,termoquimica,Reserva 1,Ejercicio 4 Opcion A,estudio de espontaneidad
2005,química,termoquimica,Reserva 1,Ejercicio 6 Opción B,cálculo de la entalpía (ley de Hess)
2005,química,termoquimica,Reserva 2,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2005,química,termoquimica,Reserva 3,Ejercicio 5 Opcion A,cálculo de la entalpía (ley de Hess)
2005,química,termoquimica,Reserva 4,Ejercicio 3 Opcion A,cuestión teórica
2005,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2005,química,termoquimica,Junio,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2005,química,termoquimica,Reserva 1,Ejercicio 4 Opcion A,estudio de espontaneidad
2005,química,termoquimica,Reserva 1,Ejercicio 6 Opción B,cálculo de la entalpía (ley de Hess)
2005,química,termoquimica,Reserva 2,Ejercicio 5 Opción A,cálculo de la entalpía (ley de Hess)
2005,química,termoquimica,Reserva 3,Ejercicio 5 Opcion A,cálculo de la entalpía (ley de Hess)
2005,química,termoquimica,Reserva 4,Ejercicio 3 Opcion A,cuestión teórica
2005,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2004,química,termoquimica,Junio,Ejercicio 6 Opcióon A,cálculo de la entalpía (formación)
2004,química,termoquimica,Reserva 1,Ejercicio 5 Opcion A,cálculo de la entalpía (energía de enlace)
2004,química,termoquimica,Reserva 2,Ejercicio 3 Opcion A,estudio de espontaneidad
2004,química,termoquimica,Reserva 3,Ejercicio 5 Opcion A,reacción de combustión
2004,química,termoquimica,Reserva 4,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2004,química,termoquimica,Reserva 4,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2004,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (energía de enlace)
2004,química,termoquimica,Junio,Ejercicio 6 Opcióon A,cálculo de la entalpía (formación)
2004,química,termoquimica,Reserva 1,Ejercicio 5 Opcion A,cálculo de la entalpía (energía de enlace)
2004,química,termoquimica,Reserva 2,Ejercicio 3 Opcion A,estudio de espontaneidad
2004,química,termoquimica,Reserva 3,Ejercicio 5 Opcion A,reacción de combustión
2004,química,termoquimica,Reserva 4,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2004,química,termoquimica,Reserva 4,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2004,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (energía de enlace)
2003,química,termoquimica,Junio,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2003,química,termoquimica,Reserva 1,Ejercicio 5 Opcion A,reacción de combustión
2003,química,termoquimica,Reserva 2,Ejercicio 3 Opción B,cálculo cualitativo de entropía
2003,química,termoquimica,Reserva 3,Ejercicio 6 Opción A,cálculo de la entalpía (energía de enlace)
2003,química,termoquimica,Reserva 4,Ejercicio 4 Opción A,Qv y Qp
2003,química,termoquimica,Reserva 4,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2003,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2003,química,termoquimica,Junio,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2003,química,termoquimica,Reserva 1,Ejercicio 5 Opcion A,reacción de combustión
2003,química,termoquimica,Reserva 2,Ejercicio 3 Opción B,cálculo cualitativo de entropía
2003,química,termoquimica,Reserva 3,Ejercicio 6 Opción A,cálculo de la entalpía (energía de enlace)
2003,química,termoquimica,Reserva 4,Ejercicio 4 Opción A,Qv y Qp
2003,química,termoquimica,Reserva 4,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2003,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2002,química,termoquimica,Junio,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2002,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2002,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (ley de Hess)
2002,química,termoquimica,Reserva 3,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2002,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,cálculo de la entalpía (energía de enlace)
2002,química,termoquimica,Septiembre,Ejercicio 3 Opción B,verdadero o falso
2002,química,termoquimica,Junio,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2002,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,cálculo cualitativo de entropía
2002,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (ley de Hess)
2002,química,termoquimica,Reserva 3,Ejercicio 6 Opción A,cálculo de la entalpía (formación)
2002,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,cálculo de la entalpía (energía de enlace)
2002,química,termoquimica,Septiembre,Ejercicio 3 Opción B,verdadero o falso
2001,química,termoquimica,Reserva 1,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2001,química,termoquimica,Reserva 1,Ejercicio 2 Opción B,estudio de espontaneidad
2001,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,estudio de espontaneidad
2001,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2001,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2001,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2001,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2001,química,termoquimica,Reserva 1,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2001,química,termoquimica,Reserva 1,Ejercicio 2 Opción B,estudio de espontaneidad
2001,química,termoquimica,Reserva 2,Ejercicio 4 Opción A,estudio de espontaneidad
2001,química,termoquimica,Reserva 2,Ejercicio 6 Opción B,cálculo de la entalpía (formación)
2001,química,termoquimica,Reserva 3,Ejercicio 5 Opción A,cálculo de la entalpía (formación)
2001,química,termoquimica,Reserva 4,Ejercicio 5 Opción B,cálculo de la entalpía (ley de Hess)
2001,química,termoquimica,Septiembre,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2000,química,termoquimica,Reserva 1,Ejercicio 4 Opción B,diagramas entálpicos
2000,química,termoquimica,Reserva 2,Ejercicio 6 Opción A,energía interna
2000,química,termoquimica,Reserva 3,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2000,química,termoquimica,Reserva 4,Ejercicio 5 Opcion A,cálculo de la entalpía (ley de Hess)
2000,química,termoquimica,Septiembre,Ejercicio 3 Opción B,verdadero o falso
2000,química,termoquimica,Reserva 1,Ejercicio 4 Opción B,diagramas entálpicos
2000,química,termoquimica,Reserva 2,Ejercicio 6 Opción A,energía interna
2000,química,termoquimica,Reserva 3,Ejercicio 5 Opción B,cálculo de la entalpía (formación)
2000,química,termoquimica,Reserva 4,Ejercicio 5 Opcion A,cálculo de la entalpía (ley de Hess)
2000,química,termoquimica,Septiembre,Ejercicio 3 Opción B,verdadero o falso
2,,,,,
